X,y
1.0,5.754435653112889
1.1275167785234899,6.791870384994746
1.25503355704698,-2.1692132940475095
1.3825503355704698,6.12903691078378
1.5100671140939599,6.843745050299135
1.6375838926174497,-1.793000492599801
1.7651006711409396,20.876132660695333
1.8926174496644297,8.936467910032473
2.0201342281879198,-5.211810603467068
2.1476510067114094,10.833026983860282
2.2751677852348995,-2.8687717752200603
2.402684563758389,12.251986401408564
2.530201342281879,15.522839391531964
2.6577181208053693,-0.8625400192641077
2.7852348993288594,14.169348293597194
2.9127516778523495,9.772492407660994
3.040268456375839,13.296882250693102
3.167785234899329,22.199720029869564
3.295302013422819,4.956791490607639
3.422818791946309,1.0714577652184483
3.550335570469799,0.21535781420135436
3.6778523489932886,1.0368357566671387
3.8053691275167787,7.099519394154453
3.9328859060402688,10.574738809216433
4.060402684563758,10.246563879343302
4.1879194630872485,14.685609917872844
4.315436241610739,8.573155490550882
4.442953020134229,19.770795616400036
4.570469798657719,6.846799473878335
4.697986577181208,29.557785628613665
4.825503355704699,13.92446147721978
4.953020134228188,3.0526231457218174
5.080536912751678,1.707700400232989
5.208053691275168,13.35290997361358
5.335570469798658,8.374626947222323
5.463087248322148,15.362748542807527
5.590604026845638,13.787499972605815
5.718120805369128,10.057358734157154
5.845637583892618,4.767019018253453
5.973154362416108,0.2998837913883978
6.100671140939598,8.031395536229741
6.228187919463088,17.28247083176717
6.355704697986577,13.007786452869727
6.483221476510067,3.20949700591839
6.610738255033557,13.09118064453386
6.7382550335570475,14.702456312469046
6.8657718120805376,6.390456332507863
6.993288590604028,13.509780316960768
7.120805369127517,13.0644480053391
7.248322147651007,5.404821577596568
7.375838926174497,15.383373087895583
7.503355704697987,16.862496433046662
7.630872483221477,20.358937800400597
7.758389261744967,20.31048480600625
7.885906040268457,5.174506520752772
8.013422818791947,8.176036580126233
8.140939597315437,17.394949537578363
8.268456375838927,17.55264071247183
8.395973154362416,17.725726199954895
8.523489932885907,38.017981505726624
8.651006711409398,18.390358691460484
8.778523489932887,21.901155993956774
8.906040268456376,20.96782244845668
9.033557046979867,19.347203367510645
9.161073825503356,13.919820002447398
9.288590604026846,20.280404226114122
9.416107382550337,11.73617361410211
9.543624161073826,14.982735558714785
9.671140939597317,13.799750951369232
9.798657718120806,17.15049230727944
9.926174496644297,29.565512687285796
10.053691275167786,6.948430146238739
10.181208053691275,20.96103632543614
10.308724832214766,8.874563464503435
10.436241610738255,15.164842640869162
10.563758389261746,23.5352217432154
10.691275167785236,18.36952949478256
10.818791946308725,12.705650080879028
10.946308724832216,14.790136884560162
11.073825503355705,22.024690705218823
11.201342281879196,15.16978742213156
11.328859060402685,20.058875003076366
11.456375838926176,19.40661178369241
11.583892617449665,16.233725840571953
11.711409395973154,29.79761239939803
11.838926174496645,22.751423034904168
11.966442953020135,10.48993798447185
12.093959731543626,21.002508696099
12.221476510067115,17.307539714716295
12.348993288590606,24.376603026746693
12.476510067114095,17.172356967810884
12.604026845637584,20.39896680063119
12.731543624161075,23.30366925245824
12.859060402684564,25.027607164083715
12.986577181208055,16.356452920218302
13.114093959731544,20.260174317274924
13.241610738255034,19.88294605214125
13.369127516778525,19.363641045745155
13.496644295302014,29.42527026584124
13.624161073825505,24.06296344973243
13.751677852348994,17.626292503275092
13.879194630872485,26.41323789333196
14.006711409395974,31.213838721337428
14.134228187919463,27.140647655190115
14.261744966442954,17.67203657113959
14.389261744966444,21.78507678301027
14.516778523489934,28.417674412455682
14.644295302013424,21.40885901184085
14.771812080536915,25.739383331178843
14.899328859060404,27.070610248122538
15.026845637583893,21.330227360172547
15.154362416107384,24.528398365386412
15.281879194630873,14.024329279365068
15.409395973154364,21.721239590614285
15.536912751677853,24.48155623102634
15.664429530201344,21.48950166060282
15.791946308724834,30.848092108401346
15.919463087248323,21.430399136343937
16.046979865771814,24.72375647024279
16.174496644295303,26.655282878609476
16.302013422818796,30.718802150860117
16.42953020134228,22.4668037413672
16.557046979865774,30.161125895422906
16.684563758389263,27.055587490179178
16.812080536912752,24.510737882008673
16.939597315436245,28.660796992384096
17.067114093959734,28.129715700987216
17.194630872483224,26.226951296804085
17.322147651006713,28.16170868712213
17.449664429530202,27.20862665484653
17.57718120805369,28.644613076254746
17.704697986577184,30.150160045743593
17.832214765100673,32.48450941253033
17.959731543624162,26.085975678879045
18.08724832214765,33.940934321372524
18.21476510067114,25.01838360977757
18.342281879194633,29.186422714722003
18.469798657718123,30.942533182771243
18.59731543624161,30.473043701522954
18.7248322147651,28.839759686802367
18.852348993288594,29.872056544604252
18.979865771812083,29.531773389424302
19.107382550335572,29.569364611297974
19.23489932885906,32.383343376175475
19.36241610738255,31.669000280784413
19.489932885906043,30.056022936922314
19.617449664429532,32.91141992856765
19.74496644295302,32.109335139121285
19.87248322147651,33.068933888938254
20.0,32.94444326288542
