X,y
1.0,2.3783675397186093
1.1275167785234899,-6.117948702747075
1.25503355704698,1.9437043238042377
1.3825503355704698,8.020950499736784
1.5100671140939599,0.4612419850431885
1.6375838926174497,0.1456888426884566
1.7651006711409396,-11.036185715529502
1.8926174496644297,-10.626724957128094
2.0201342281879198,-21.692742091277367
2.1476510067114094,24.493778977042936
2.2751677852348995,-19.653296438456092
2.402684563758389,-11.741834437550859
2.530201342281879,-12.282119480624193
2.6577181208053693,11.046885221271394
2.7852348993288594,-6.46353056041772
2.9127516778523495,15.718945483055473
3.040268456375839,-12.301156343929776
3.167785234899329,1.2740768374575442
3.295302013422819,-14.968586773437446
3.422818791946309,27.67529619755068
3.550335570469799,-20.342433722335635
3.6778523489932886,0.9122020992185815
3.8053691275167787,5.330710550206103
3.9328859060402688,1.9882824603837328
4.060402684563758,-6.720693949841296
4.1879194630872485,-6.120279707634425
4.315436241610739,-3.8542070569394253
4.442953020134229,-6.7362698216095716
4.570469798657719,8.696823823391515
4.697986577181208,25.959685055878687
4.825503355704699,-13.03939846806264
4.953020134228188,-24.551612063922697
5.080536912751678,-6.85023657938828
5.208053691275168,30.02683442244591
5.335570469798658,-17.141530086291908
5.463087248322148,16.466984021575694
5.590604026845638,16.752853509577754
5.718120805369128,-14.19366372819724
5.845637583892618,1.0407409190193828
5.973154362416108,15.335094705920923
6.100671140939598,-12.329026529594206
6.228187919463088,-10.115893496696607
6.355704697986577,-15.438952018429555
6.483221476510067,-21.481936885903295
6.610738255033557,-16.696605726899357
6.7382550335570475,-24.61825460531635
6.8657718120805376,-7.840017759330549
6.993288590604028,-18.825144041055594
7.120805369127517,-5.550987288439318
7.248322147651007,-29.652566013055157
7.375838926174497,-4.655723080901362
7.503355704697987,1.8213915703736312
7.630872483221477,-35.87334157099748
7.758389261744967,-4.692003740941498
7.885906040268457,6.361540739664555
8.013422818791947,-25.93219058144136
8.140939597315437,11.734087357501409
8.268456375838927,-4.918878736484644
8.395973154362416,-19.796966841947015
8.523489932885907,-11.511355776214428
8.651006711409398,-3.7257545253051507
8.778523489932887,-10.18328586962447
8.906040268456376,-4.398622245239863
9.033557046979867,-23.41404898464687
9.161073825503356,-9.56492632195242
9.288590604026846,-30.05499791334572
9.416107382550337,-13.5462123950958
9.543624161073826,-23.84177529384631
9.671140939597317,-21.861270075218847
9.798657718120806,2.9813161150854164
9.926174496644297,0.9169099149006499
10.053691275167786,-5.394767333520185
10.181208053691275,-27.017358615846213
10.308724832214766,-17.434119469324028
10.436241610738255,1.5297128218870935
10.563758389261746,-12.076553963958238
10.691275167785236,14.837961722590887
10.818791946308725,-9.34471139006988
10.946308724832216,-12.041405235408671
11.073825503355705,-18.428015396863103
11.201342281879196,-13.157398924325587
11.328859060402685,-16.865904701855
11.456375838926176,-6.511420570760555
11.583892617449665,-3.689944855260787
11.711409395973154,-25.141415240415625
11.838926174496645,-31.92974259019851
11.966442953020135,-38.19362884866746
12.093959731543626,-10.004131621190748
12.221476510067115,-29.624450054242303
12.348993288590606,-42.38707490862379
12.476510067114095,-12.059645576592146
12.604026845637584,12.876101617653472
12.731543624161075,-17.16963669787457
12.859060402684564,-7.327995498124793
12.986577181208055,-16.510544846735222
13.114093959731544,-18.839233487358463
13.241610738255034,-7.037052163466216
13.369127516778525,-21.46295605590698
13.496644295302014,-15.113425583520334
13.624161073825505,-14.679502128986153
13.751677852348994,-26.406959309199262
13.879194630872485,-7.300447887931652
14.006711409395974,-21.03560792147369
14.134228187919463,-27.925380364615393
14.261744966442954,-13.217353142797034
14.389261744966444,-29.895169455454187
14.516778523489934,-19.45269212540696
14.644295302013424,-20.07048519661172
14.771812080536915,-7.804745073258225
14.899328859060404,-14.964832123710604
15.026845637583893,-20.823291446211865
15.154362416107384,-11.511091391567236
15.281879194630873,-5.294646680510068
15.409395973154364,-14.862126096593226
15.536912751677853,-21.189683811817257
15.664429530201344,-36.111732521485
15.791946308724834,-33.51854437845464
15.919463087248323,-25.259199746209408
16.046979865771814,-28.799648137933026
16.174496644295303,-24.319684140242494
16.302013422818796,-21.831391763712958
16.42953020134228,-16.8496698684465
16.557046979865774,-23.60443298218808
16.684563758389263,-17.737364677862775
16.812080536912752,-22.519287383098362
16.939597315436245,-44.75504142167606
17.067114093959734,-33.71901548375236
17.194630872483224,-25.339195229225403
17.322147651006713,-36.93263835457427
17.449664429530202,-17.77257261279218
17.57718120805369,-8.08228141433047
17.704697986577184,-11.633263586028455
17.832214765100673,-27.00451356855757
17.959731543624162,-9.231946074802524
18.08724832214765,-23.569365298514736
18.21476510067114,-28.851369898953966
18.342281879194633,-31.915041220175585
18.469798657718123,-28.851194725212075
18.59731543624161,-29.921028084873814
18.7248322147651,-24.32589944658892
18.852348993288594,-24.624288181801735
18.979865771812083,-26.43852073265286
19.107382550335572,-22.189055645213536
19.23489932885906,-14.706158807548734
19.36241610738255,-17.388761642995938
19.489932885906043,-42.283194176908424
19.617449664429532,-53.222492000184175
19.74496644295302,-18.211544517725436
19.87248322147651,-41.52338022906748
20.0,-30.247654018926834
